title,localisation,desc,note,link,entreprise,date
Statisticien en alternance H/F,France,"L'Assurance Retraite, 1ère caisse de retraite en France, est constituée d'une caisse nationale (Cnav) et d'un réseau d'organismes (Carsat, CGSS, CSS). Elle gère la retraite de base des salariés de l'industrie, du commerce et des services. Pilote du réseau Retraite au niveau national, la Cnav assure également des fonctions opérationnelles à travers le traitement des dossiers de ses assurés pour l'ensemble de l'Ile-de-France.Au Sein De La CNAV Île-de-France, La Direction De La Relation Assurés Regroupe Au Sein D'un Même Collectif De Travailles activités de la Plate-Forme de Service de la Cnav IDF ;le secteur de la relation écrite ;des équipes en charge du domaine conseil et offre de service ;un Centre d'Assistance Technique du Portail Unique de la Branche ;les domaines du contentieux, de la lutte contre la fraude, du recouvrement des créances contentieuses et de l'appui juridique. MissionsRattaché(e) Au Département Pilotage De La Relation Assurés, En Qualité D'alternant, Vous Interviendrez En Appui à L'équipe Sur Différents SujetsAnalyse des publics et des comportements assurés dans leurs contacts avec l'Assurance Retraite Île-de-France ;Gestion des données de l'observatoire des fragilités Grand Nord en binôme avec un alternant du Pôle Pilotage Retraite et dans ce cadre participation à des cellules techniques nationales ;Construction et alimentation de tableaux de reporting pour assurer le suivi de la performance des différents canaux de contact ;Analyses statistiques des données de production du domaine de la Relation Assurés ;Prévisions d'appels téléphoniques et de courriels. Profil candidatDe formation supérieure en statistiques (ou du moins à forte dominante statistiques), vous allez suivre à la rentrée 2020/2021 un master 2 en contrat de professionnalisation afin de finaliser votre cursus.Vous Disposez Dans L'idéal D'une Première Expérience En Stage Qui Vous a Amené(e) à Développer Les Qualités Suivantes Une maîtrise des outils bureautiques, des outils d'analyse de données et des méthodologies statistiques ; Un esprit d'analyse indispensable pour identifier et comprendre les problématiques associées aux différents projets ; Une grande rigueur pour assurer l'exactitude des calculs réalisés ; De bonnes capacités d'organisation pour structurer ses méthodes de travail et son plan d'intervention ; Des capacités relationnelles et de communication.Vous avez déjà utilisé le logiciel SAS dans le cadre de votre cursus et/ou idéalement dans le cadre de vos stages.La connaissance du logiciel de requêtage Business Object (Bi4) et/ou de solution de cartographies (Carte&Données / QGIS) serait un plus. Rémunération brute annuelle (K€)22.7 KNiveau hiérarchiqueConfirméType d’emploiTemps pleinFonctionÉtudes/rechercheAnalysteTechnologies de l’informationSecteursBanquesAssurancesServices financiers",NA,https://fr.linkedin.com/jobs/view/statisticien-en-alternance-h-f-at-lassurance-retraite-1834914941?refId=2ad73be1-9f2d-4192-82f0-8e04f2aee1d9&position=6&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,LAssurance retraite,NA
DATA SCIENTIST - STATISTICIEN (H/F),Nantes,"Date de publicationRéférenceA03379606/03/2020Date limite de dépôt des candidaturesFamille professionnelleInformatique / Technologienon renseignéNiveau d'expérienceNiveau de formationBAC + 4 validé, BAC + 5 validé ou en coursnon renseignéNature du contratLocalisation du posteNANTES (44) - LOIRE-ATLANTIQUECDIPrésentation de la sociétéEuro Information, filiale Informatique du groupe de bancassurance Crédit Mutuel, conçoit, réalise, maintient et exploite un système d’information commun utilisé par le Groupe.Les activités de développement et de production informatique au niveau national et international sont assurées par environ 3500 salariés répartis sur plusieurs sites géographiques au niveau national : Strasbourg, Nancy, Dijon, Orléans, Lyon, Lille, Cergy, Val de Fontenay, Paris et Nantes.Retrouvez l'ensemble de nos films métiers sur : https://www.e-i.com/fr-fr/videosMission principaleBasée à Nantes, L’équipe Data, Statistique Et Machine Learning Est Chargée Pour Le Groupe Crédit Mutuel Et Ses Filialesde l'élaboration des modèles prédictifs dans tous les domaines de la bancassurance,du développement des modèles de risques de crédit, de risque de taux et de risques opérationnels dans le cadre de la réglementation prudentielle bancaire,de la mise en œuvre de méthodes avancées en data science pour améliorer la connaissance client et la performance commerciale,des études statistiques,de la veille technologique, du conseil et de l’accompagnement dans le domaine de la statistique, du machine learning et du Big Data, en ce qui concerne les méthodes théoriques et les outils logiciels.Cette équipe travaille en collaboration avec les équipes informatiques et les utilisateurs concernés : Direction des Risques, Direction Commerciale, Gestion actif-passif, etc.Activités et tâches spécifiquesEn Évoluant Dans Cette Équipe, Vous Pourrez Être Amené à Travailler Sur Tous Les Sujets Traités Par L’équipe, Dans Des ActivitésD’analyse des données et des modèles existants,De modélisation par des méthodes variées de statistique et de machine learning,D’évaluation et de documentation des modèles élaborés,De réponse aux audits de l’ACPR (Autorité de Contrôle Prudentiel et de Résolution) et de la BCE (Banque Centrale Européenne),De réflexion, d’expérimentation et de mise en œuvre des outils d’analyse des Big Data et de la data en général.Connaissances et compétencesVous avez un diplôme Bac+5 en statistique ou mathématiques appliquées (Master 2, ENSAI, ENSAE, ISUP, école d’ingénieur).Vous avez de bonnes connaissances et un fort intérêt pour la statistique, le machine learning et l’analyse des données. Vous maîtrisez un logiciel de data science parmi R, Python, et éventuellement SPSS ou SASUne connaissance des environnements Big Data (Hadoop, Spark…) est un plus.Vous êtes doté de capacités et de goût pour l’analyse des chiffres et l’investigationUne bonne pratique de l’anglais est souhaitable.Savoir-être - savoir-faireVous avez des qualités de persévérance, de rigueur, de précision et de rédaction.Vous aimez travailler en équipe et communiquer.Vous êtes curieux, motivé, autonome et vous savez faire preuve d'initiative et de réactivité.Autres informationsLe poste basé à Nantes est à pourvoir en CDI dès que possible.Vous bénéficierez d’avantages « Convention Collective Banque » comme :13ème mois,RTT,Prime d’intéressement et de participation,Abondement,Conditions bancaires avantageuses,Régime de Frais de Santé et de Retraite très attractif,Et encore plein d’autres avantages à découvrir…Vous évoluez dans un environnement stimulant basé sur un management de proximité. Un Groupe qui s’engage pour ses salariés par la formation et l’évolution professionnelle.Vous recherchez un projet innovant ? Alors Rejoignez la Team EI en postulant!Niveau hiérarchiquePremier emploiType d’emploiTemps pleinFonctionIngénierieTechnologies de l’informationSecteursTechnologies et services de l’informationLogiciels informatiquesBanques",NA,https://fr.linkedin.com/jobs/view/data-scientist-statisticien-h-f-at-euro-information-1773566840?refId=2ad73be1-9f2d-4192-82f0-8e04f2aee1d9&position=9&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,Euro-Information,NA
Senior Statistician,France,"Company DescriptionWe are the company that cares – for our staff, for our clients, for our partners and for the quality of work we do. A dynamic, global company founded in 1995, we bring together more than 2,000+ driven, dedicated and passionate individuals. We work on the frontline of medical science, changing lives, and bringing new medicines to those who need them.Job DescriptionReporting to the Director of Biostatistics, the Senior Statistician is an integral part of our team here at PSI. If you have experience in clinical research, understand SAS programming principles and concepts, and have a good knowledge of statistical methods, apply today!Primary ResponsibilitiesLeading all biostatistics activities related to clinical trials as responsible project statisticianCommunication line for project teams, clients and vendors on statistical questionsDevelopment and review of statistical sections of protocols, including sample size calculationsDevelopment of statistical analysis plansDevelopment and documentation of analysis database structures (i.e. SAS analysis data set structures)Development of SAS program requirements and specificationsSAS programming and program validationReview and QC of statistical deliverables (tables, listings, figures, etc.)Performing statistical analysis and reporting resultsProviding consultation on experimental design, statistical methods and approaches for the purpose of assessing safety and efficacy of drug productsLiaison with DM on statistical questions related to data issues, including coordination of data transfers from DM to StatisticsCorporate/Departmental AssignmentsParticipation in bid defense meetings and kick-off meetingsCommunication line for project teams, including statisticians and SAS ProgrammersCommunication line for customer on statistical questionsCommunication line for vendors on statistical questionsTrainingConduct of project-specific training of statisticians and SAS programmersCoaching and training of statisticians (non-project-related)Preparation and delivery of presentations at investigators' meetingsQuality AssurancePreparation for and attendance at internal and third-party study audits pertinent to StatisticsPreparation of the answers to the internal/external audits findings/recommendations, and follow-up on and resolution of audit findingsParticipation in the development of guidelines, procedures and other Quality Systems Documents (QSDs) pertinent to activities of the Biostatistics department QualificationsMinimum Education:MSc in Statistics or equivalentExperienceStrong industry experience in clinical research, biostatistics and SAS programmingExpert knowledge and understanding of the statistical principles, concepts, methods, and standards used in clinical researchVery good knowledge and understanding of the SAS programming languageStrong ability to apply a range of advanced statistical techniques in support of clinical research studies and to analyze, interpret, and draw conclusions from complex statistical informationStrong ability to consult with clinical investigators, interpret research requirements, and determine statistical analysis strategiesStrong ability to represent biostatistics in bid defensesStrong knowledge of relevant regulations and guidelines (e.g. FDA, EMA, ICH)SkillsExcellent presentation and communication skillsAdvanced knowledge of SAS softwareGood knowledge of MS office softwareAdvanced knowledge of CDISC ADaM IG 1.0 or later, define 1-0-0.xml and define 2-0-0.xml specificationsKnowledge of CDISC SDTM IG 3.1.3 or later and nQuery Advisor software is a plusAdditional InformationMake the right call and take your career to a whole new level. Join the company that focuses on its people and invests in their professional development and success.Job SummaryParis, France Full-timeNiveau hiérarchiqueConfirméType d’emploiTemps pleinFonctionÉtudes/rechercheAnalysteTechnologies de l’informationSecteursÉtudes/rechercheBiotechnologieIndustrie pharmaceutique",NA,https://fr.linkedin.com/jobs/view/senior-statistician-at-psi-cro-1792655181?refId=2ad73be1-9f2d-4192-82f0-8e04f2aee1d9&position=10&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,PSI CRO,NA
Chargé / Chargée d'études statistiques,Le Mans,"Dans le cadre de son développement sur les marchés affinitaires (automobile et non automobile) en France et en Europe, la Direction Affinitaire et Partenariats recherche un responsable d'études statistiques et actuarielles.Au sein de la Direction Technique et Pilotage Economique, vous serez rattaché(e) au manager de l'actuariat.MissionsVous contribuez à l'élaboration des tarifs (modélisations mathématiques, techniques nouvelles) sur l'ensemble des familles de produits de l'affinitaire automobile et non automobile de la Direction Affinitaire et Partenariats, et ce dans le respect de la politique de souscription.Dans le cadre des missions qui vous sont confiées, vous assurez le suivi technique de l'activité France et Europe en utilisant, et améliorant si besoin, les méthodes et outils de pilotage en place.Vous assurez un suivi statistique poussé de la sinistralité, notamment par des modèles ad-hoc, apportant ainsi une valeur ajoutée aux clients et partenaires de la Direction Affinitaire et Partenariats sur les programmes souscrits.Vous participez, le cas échéant, aux préconisations pour l'amélioration de la rentabilité du programme et prenez part aux échanges avec le client / partenaire.Vous pourrez être amené à participez au calcul des provisions de sinistres en lien avec la comptabilité technique et le pilotage économique de la Direction Affinitaire et Partenariats.Vous serez le référent technique sur le périmètre qui vous sera confié (affaire, partenaire, garantie, pays).Niveau hiérarchiqueConfirméType d’emploiTemps pleinFonctionÉtudes/rechercheAnalysteTechnologies de l’informationSecteursIndustrie automobileAssurancesServices financiers",NA,https://fr.linkedin.com/jobs/view/charg%C3%A9-charg%C3%A9e-d-%C3%A9tudes-statistiques-at-mma-assurances-groupe-cov%C3%A9a-1831409729?refId=2ad73be1-9f2d-4192-82f0-8e04f2aee1d9&position=11&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,MMA Assurances - Groupe Covéa,NA
TECHNICIEN STATISTICIEN H/F (ACTUARIAT MODELES STATISTIQUES/DONNEES MODELES STATISTIQUES),Paris,"Métier : ACTUARIAT MODELES STATISTIQUES/DONNEES MODELES STATISTIQUES Type de Contrat : CDD ALTERNANCE Description du poste : Vous intégrez notre département Développement Assurances Emprunteur et Prévoyance individuelle Europe, au sein de la Business Unit BPCE Activité Retraite Emprunteur Europe, où vous serez amené(e) à : - Intégrer et qualifier des données externes à l'entreprise grâce à une combinaison de plusieurs outils ou technologies (EXCEL/ACCESS VBA, SAS, outils ORACLE (sqldeveloper, sqlloader …), Robotic Process Automation, outils et process maison) avec écriture des documentations afférentes ; traiter des données sur les assurés: réalisation de requêtes et analyse des fichiers, documentation, participation à la qualification des données sous BO, ACCESS et SAS ; - créer, maintenir, améliorer, documenter, des modules de calcul actuariels ou états statistiques sous EXCEL/ACCESS VBA, SAS. - création, maintenance, amélioration, documentation, de modules de calcul actuariels ou états statistiques sous EXCEL/ACCESS VBA, SAS Vous êtes issu(e) d'une formation supérieure de type MIAGE ou Master 1 et 2. Afin de mener à bien vos missions, vous serez doté(e) des compétences professionnelles suivantes : - capacité à structurer et documenter les projets informatiques - capacité à comprendre les formules mathématiques - autonomie et capacités relationnelles - approche pragmatique et réactive face aux demandes - Capacité à être rapidement opérationnel sous EXCEL/ACCESS VBA, SAS, BO Vous souhaitez rejoindre une entreprise dynamique, leader en Assurance de Personnes et reconnue pour son accompagnement des alternants avec l'obtention du label HAPPY TRAINEES en 2019 ? N'hésitez plus et candidatez dès maintenant ! Ville : Paris Niveau d'études min. requis : Bac+3Niveau hiérarchiqueConfirméType d’emploiTemps pleinFonctionÉtudes/rechercheAnalysteTechnologies de l’informationSecteursBanquesAssurancesServices financiers",NA,https://fr.linkedin.com/jobs/view/technicien-statisticien-h-f-actuariat-modeles-statistiques-donnees-modeles-statistiques-at-cnp-assurances-1799516412?refId=2ad73be1-9f2d-4192-82f0-8e04f2aee1d9&position=12&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,CNP ASSURANCES,NA
Statisticien en alternance (H/F),Paris,"Cette offre d’emploi est fournie par Pôle emploi DescriptionVous interviendrez en appui à l'équipe Pilotage de la Production et de la Performance métiers sur différents sujets : - Analyse des résultats de production et de performance et mise en place de mesures d'anticipation des flux entrants pour l'ensemble des droits ; - Gestion des données de l'observatoire des fragilités Grand Nord en binôme avec un alternant du Département Pilotage de la Relation Assurés et dans ce cadre participation à des cellules techniques nationales ; - Construction et alimentation de tableaux de reporting pour assurer le suivi de la performance des différents processus de production retraite ; - Analyses statistiques des données de production du domaine de la Carrière et de la Retraite ; - Réalisation de différents documents d'analyse et d'anticipation. L'employeur s'engage à respecter les mesures de protection des salarié(e)s et à procéder aux entretiens de pré-embauche par voie dématérialisée.PROFIL SOUHAITÉExpérienceDébutant acceptéSavoirs et savoir-faireAdapter les outils de traitement statistique de donnéesDéfinir les méthodes et les outils de traitement de l'informationPrésenter et diffuser les résultats des études réaliséesRéaliser une étudeRédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, ...Savoir-être professionnelsSens de la communicationSens de l’organisationRéactivitéFormationsBac+3, Bac+4 ou équivalentsSource: Pole emploi (https://www.pole-emploi.fr)Niveau hiérarchiqueConfirméType d’emploiTemps pleinFonctionÉtudes/rechercheAnalysteTechnologies de l’informationSecteursTechnologies et services de l’informationRecrutement Banques",NA,https://fr.linkedin.com/jobs/view/statisticien-en-alternance-h-f-at-cnav-1833769629?refId=2ad73be1-9f2d-4192-82f0-8e04f2aee1d9&position=13&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,CNAV,NA
Statisticien Analyste de données pour le DIM,Saint-Malo,"Offres d'emploi l'h pital et dans le secteur social et m dico-socialF d ration Hospitali re de France 2020 Nousrecherchons un(e) Statisticien Analyste de donn es pour le DIM. Activit :Contr le et coordination du circuit de l information et des envois vers lestutellesAnalyses statistiques (PMSI) pour les champs MCO, SSR et PSY, dans unobjectif d aide au pilotageExploitation de bases de donn es ayant pour finalit l aide l orientation etl arbitrage strat gique au sein du GHT.Description et valuation participant la qualit de l activit m dicale de ltablissement.Une fiche de poste d taill e est disponible au secr tariat de la DRH.Modalit s De CandidatureCe poste est ouvert aux techniciens et aux techniciens sup rieurshospitaliers titulaires, stagiaires et contractuels.CV et lettre de motivation envoyer par mail ou courrier :Centre Hospitalier de St MaloDRH1 rue de la Marne35400 SAINT MALOLocalisation : Centre hospitalier Saint-MaloType de contrat : CDD;D tachement;MutationNiveau hiérarchiqueConfirméType d’emploiTemps pleinFonctionÉtudes/rechercheAnalysteTechnologies de l’informationSecteursRecrutement Administration publiqueHôpitaux et centres de soins",NA,https://fr.linkedin.com/jobs/view/statisticien-analyste-de-donn%C3%A9es-pour-le-dim-at-centre-hospitalier-saint-malo-fhf-1829739866?refId=2ad73be1-9f2d-4192-82f0-8e04f2aee1d9&position=16&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,Centre hospitalier Saint-Malo (FHF),NA
DATA SCIENTIST - STATISTICIEN (H/F),Nantes,"Euro Information, filiale Informatique du groupe de bancassurance Crédit Mutuel, conçoit, réalise, maintient et exploite un système d’information commun utilisé par le Groupe.Les activités de développement et de production informatique au niveau national et international sont assurées par environ 3500 salariés répartis sur plusieurs sites géographiques au niveau national : Strasbourg, Nancy, Dijon, Orléans, Lyon, Lille, Cergy, Val de Fontenay, Paris et Nantes.Retrouvez l'ensemble de nos films métiers sur : https://www.e-i.com/fr-fr/videosMission principaleBasée à Nantes, L’équipe Data, Statistique Et Machine Learning Est Chargée Pour Le Groupe Crédit Mutuel Et Ses Filiales de l'élaboration des modèles prédictifs dans tous les domaines de la bancassurance, du développement des modèles de risques de crédit, de risque de taux et de risques opérationnels dans le cadre de la réglementation prudentielle bancaire, de la mise en œuvre de méthodes avancées en data science pour améliorer la connaissance client et la performance commerciale, des études statistiques, de la veille technologique, du conseil et de l’accompagnement dans le domaine de la statistique, du machine learning et du Big Data, en ce qui concerne les méthodes théoriques et les outils logiciels.Cette équipe travaille en collaboration avec les équipes informatiques et les utilisateurs concernés : Direction des Risques, Direction Commerciale, Gestion actif-passif, etc.Activités et tâches spécifiquesEn Évoluant Dans Cette Équipe, Vous Pourrez Être Amené à Travailler Sur Tous Les Sujets Traités Par L’équipe, Dans Des Activités D’analyse des données et des modèles existants, De modélisation par des méthodes variées de statistique et de machine learning, D’évaluation et de documentation des modèles élaborés, De réponse aux audits de l’ACPR (Autorité de Contrôle Prudentiel et de Résolution) et de la BCE (Banque Centrale Européenne), De réflexion, d’expérimentation et de mise en œuvre des outils d’analyse des Big Data et de la data en général.Connaissances et compétences Vous avez un diplôme Bac+5 en statistique ou mathématiques appliquées (Master 2, ENSAI, ENSAE, ISUP, école d’ingénieur).  Vous avez de bonnes connaissances et un fort intérêt pour la statistique, le machine learning et l’analyse des données. Vous maîtrisez un logiciel de data science parmi R, Python, et éventuellement SPSS ou SAS  Une connaissance des environnements Big Data (Hadoop, Spark…) est un plus.  Vous êtes doté de capacités et de goût pour l’analyse des chiffres et l’investigation  Une bonne pratique de l’anglais est souhaitable.Savoir-être - savoir-faire Vous avez des qualités de persévérance, de rigueur, de précision et de rédaction.  Vous aimez travailler en équipe et communiquer.  Vous êtes curieux, motivé, autonome et vous savez faire preuve d'initiative et de réactivité.Autres informations Le poste basé à Nantes est à pourvoir en CDI dès que possible.Vous bénéficierez d’avantages « Convention Collective Banque » comme : 13ème mois, RTT, Prime d’intéressement et de participation, Abondement, Conditions bancaires avantageuses, Régime de Frais de Santé et de Retraite très attractif, Et encore plein d’autres avantages à découvrir…Vous évoluez dans un environnement stimulant basé sur un management de proximité. Un Groupe qui s’engage pour ses salariés par la formation et l’évolution professionnelle.Vous recherchez un projet innovant ? Alors Rejoignez la Team EI en postulant!Niveau hiérarchiquePremier emploiType d’emploiTemps pleinFonctionIngénierieTechnologies de l’informationSecteursTechnologies et services de l’informationRéseaux informatiquesSécurité informatique et des réseaux",NA,https://fr.linkedin.com/jobs/view/data-scientist-statisticien-h-f-at-euro-information-1829448981?refId=2ad73be1-9f2d-4192-82f0-8e04f2aee1d9&position=20&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,Euro Information,NA
Chargé d'études statistiques logiciel H/F,Metz,"EntrepriseCette offre d'emploi est publiée par Manpower (créateur de solutions pour l'emploi tous types de contrat CDI, CDD et Interim) pour le compte d'un de ses clients.Description Du PosteManpower Metz recherche pour son client, un acteur du secteur de l'Electricité et du Gaz, un Chargé d'études statistiques logiciel (H/F). La société commercialise et développe un logiciel devenu leader dans le secteur des énergies.Afin De S'assurer De La Qualité Et De L'absence De Bug De Ce Logiciel Avant Livraison Au Client, Cette Mission Consiste à dérouler des scénarios prédéfinis de tests de non régression dans tous les domaines fonctionnels d'une entreprise de distribution et de fourniture d'électricité et de gaz. Déclarer et faire le reporting des anomalies détectées. - Bac à niveau bac +2 A l'aise avec l'outil informatiqueLe testeur en informatique doit faire preuve d'une grande curiosité d'esprit et d'une vaste culture générale.Sens de la communication et de la diplomatie sont deux atouts majeurs pour cette mission au sein d'une équipe de 7 personnes. Minutie, rigueur et organisation s'imposent, tout comme l'intuitivité et le recul, pour garder une vision d'ensemble sur les processus.Ce poste est à pourvoir en vue d'une embauche CDI.Dans le cadre de sa politique diversité, Manpower étudie, à compétences égales, toutes candidatures dont celles de personnes en situation de handicapNiveau hiérarchiqueConfirméType d’emploiTravail temporaireFonctionÉtudes/rechercheAnalysteTechnologies de l’informationSecteursTechnologies et services de l’informationRecrutement Ressources humaines",NA,https://fr.linkedin.com/jobs/view/charg%C3%A9-d-%C3%A9tudes-statistiques-logiciel-h-f-at-manpower-int%C3%A9rim-1826138043?refId=2ad73be1-9f2d-4192-82f0-8e04f2aee1d9&position=21&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,Manpower Intérim,NA
Sr Statistician,France,"Descripción del trabajoIQVIA™ is the leading human data science company focused on helping healthcare clients find unparalleled insights and better solutions for patients. Formed through the merger of IMS Health and Quintiles, IQVIA offers a broad range of solutions that harness the power of healthcare data, domain expertise, transformative technology, and advanced analytics to drive healthcare forward.Job Role Senior Bio StatisticianWe are looking for a Senior Statistician to provide expertise in statistical methodologies and project management support for the Real-World Analytic Solutions team based in France.This role is a client facing position and would suit those commercially experienced candidates that enjoy this client interaction, The successful candidate will be conducting statistical analyses for client reports and publications, performs advanced statistical programming and bio-statistical analyses and utilises findings, and insights for practical application to further business operations and product development they will be responsible for ensuring high quality statistical deliverables and developing and training junior members of the team.The goal; to use specialised statistical methods to collect and analyse data and to help solve real-world problems in business, healthcare, or other areas within the organisation. Role responsibility Defines statistical design and methodology to meet client information needs, conducts statistical analyses to derive conclusions from the study, and identifies new opportunities for standard reports and for value-added analytics.  Sample size calculation and study design conception  Statistical part of protocol  Statistical analysis plan  Data review  Analyses programming with SAS  Statistical methodology (survival models, predictive models, propensity scores)  Stat report  Results interpretation for clinical study report  Results presentation to clients and authorities  Scientific committees and communication with french Health authoritiesYou Must Have Education, knowledge, skill’s and experience required BSc and MSc of one of the following Statistics, Mathematics, Bioinformatics or related field with commercial experience within a CRO (preferably)  Technical knowledge/skills include: multivariate analysis, regression analysis and forecasting, sampling, and knowledge of SAS programming languages in both PC and mainframe environments  Additional knowledge of C, Visual Basic, artificial intelligence methods and software, linear programming and market research methods are preferred.  Experience analysing large amounts of data  Intermediate to advanced SAS and/or SPSS programming skills.  Fluency in both French and English written and verbal  You must be eligible to live and work in France  without VISA sponsorship   PLEASE APPLY WITH CV IN ENGLISHNiveau hiérarchiqueConfirméType d’emploiTemps pleinFonctionÉtudes/rechercheAnalysteTechnologies de l’informationSecteursÉtudes de marchéInternetHôpitaux et centres de soins",NA,https://fr.linkedin.com/jobs/view/sr-statistician-at-quintilesims-1831913296?refId=2ad73be1-9f2d-4192-82f0-8e04f2aee1d9&position=22&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,QuintilesIMS,NA
Chargé d'études statistiques logiciel (H/F),Metz,"Manpower Metz recherche pour son client, un acteur du secteur de l'Electricité et du Gaz, un Chargé d'études statistiques logiciel (H/F). La société commercialise et développe un logiciel devenu leader dans le secteur des énergies.Afin De S'assurer De La Qualité Et De L'absence De Bug De Ce Logiciel Avant Livraison Au Client, Cette Mission Consiste à dérouler des scénarios prédéfinis de tests de non régression dans tous les domaines fonctionnels d'une entreprise de distribution et de fourniture d'électricité et de gaz. Déclarer et faire le reporting des anomalies détectées. - Bac à niveau bac +2 A l'aise avec l'outil informatiqueLe testeur en informatique doit faire preuve d'une grande curiosité d'esprit et d'une vaste culture générale.Sens de la communication et de la diplomatie sont deux atouts majeurs pour cette mission au sein d'une équipe de 7 personnes. Minutie, rigueur et organisation s'imposent, tout comme l'intuitivité et le recul, pour garder une vision d'ensemble sur les processus.Ce poste est à pourvoir en vue d'une embauche CDI.Dans le cadre de sa politique diversité, Manpower étudie, à compétences égales, toutes candidatures dont celles de personnes en situation de handicapNiveau hiérarchiqueConfirméType d’emploiTemps pleinFonctionÉtudes/rechercheAnalysteTechnologies de l’informationSecteursTechnologies et services de l’informationRecrutement Assurances",NA,https://fr.linkedin.com/jobs/view/charg%C3%A9-d-%C3%A9tudes-statistiques-logiciel-h-f-at-metz-tertiaire-manpower-1819830453?refId=e35d2257-f4c1-4cc2-a465-e6accc2e43c7&position=6&pageNum=5&trk=public_jobs_job-result-card_result-card_full-click,METZ TERTIAIRE manpower,NA
Chargé d'étude pilotage et statistiques décisionnelles H/F,Soustons,"Description Du PosteAu sein du service Pilotage statistiques décisionnelles, vous aurez pour mission de: participer à la mise en oeuvre des nouveaux outils décisionnels travailler sur une problématique d'entreprise automatiser certaines tâches liées au traitement mensuel de production ProfilBac+5 Ecole Ingénieur - Master mathématiques appliquées et modélisationsBonnes connaissances d'Access - SQL - VBANiveau hiérarchiqueConfirméType d’emploiTemps pleinFonctionÉtudes/rechercheAnalysteTechnologies de l’informationSecteursTechnologies et services de l’informationRecrutement Services financiers",NA,https://fr.linkedin.com/jobs/view/charg%C3%A9-d-%C3%A9tude-pilotage-et-statistiques-d%C3%A9cisionnelles-h-f-at-groupe-cr%C3%A9dit-agricole-1829472839?refId=e35d2257-f4c1-4cc2-a465-e6accc2e43c7&position=7&pageNum=5&trk=public_jobs_job-result-card_result-card_full-click,Groupe Crédit Agricole,NA
Statisticien en alternance H/F,Paris,"L'Assurance Retraite, 1ère caisse de retraite en France, est constituée d'une caisse nationale (Cnav) et d'un réseau d'organismes (Carsat, CGSS, CSS). Elle gère la retraite de base des salariés de l'industrie, du commerce et des services. Pilote du réseau Retraite au niveau national, la Cnav assure également des fonctions opérationnelles à travers le traitement des dossiers de ses assurés pour l'ensemble de l'Ile-de-France.Au Sein De La CNAV Île-de-France, La Direction De La Relation Assurés Regroupe Au Sein D'un Même Collectif De Travailles activités de la Plate-Forme de Service de la Cnav IDF ;le secteur de la relation écrite ;des équipes en charge du domaine conseil et offre de service ;un Centre d'Assistance Technique du Portail Unique de la Branche ;les domaines du contentieux, de la lutte contre la fraude, du recouvrement des créances contentieuses et de l'appui juridique. MissionsRattaché(e) Au Département Pilotage De La Relation Assurés, En Qualité D'alternant, Vous Interviendrez En Appui à L'équipe Sur Différents SujetsAnalyse des publics et des comportements assurés dans leurs contacts avec l'Assurance Retraite Île-de-France ;Gestion des données de l'observatoire des fragilités Grand Nord en binôme avec un alternant du Pôle Pilotage Retraite et dans ce cadre participation à des cellules techniques nationales ;Construction et alimentation de tableaux de reporting pour assurer le suivi de la performance des différents canaux de contact ;Analyses statistiques des données de production du domaine de la Relation Assurés ;Prévisions d'appels téléphoniques et de courriels. Profil candidatDe formation supérieure en statistiques (ou du moins à forte dominante statistiques), vous allez suivre à la rentrée 2020/2021 un master 2 en contrat de professionnalisation afin de finaliser votre cursus.Vous Disposez Dans L'idéal D'une Première Expérience En Stage Qui Vous a Amené(e) à Développer Les Qualités Suivantes Une maîtrise des outils bureautiques, des outils d'analyse de données et des méthodologies statistiques ; Un esprit d'analyse indispensable pour identifier et comprendre les problématiques associées aux différents projets ; Une grande rigueur pour assurer l'exactitude des calculs réalisés ; De bonnes capacités d'organisation pour structurer ses méthodes de travail et son plan d'intervention ; Des capacités relationnelles et de communication.Vous avez déjà utilisé le logiciel SAS dans le cadre de votre cursus et/ou idéalement dans le cadre de vos stages.La connaissance du logiciel de requêtage Business Object (Bi4) et/ou de solution de cartographies (Carte&Données / QGIS) serait un plus. Rémunération brute annuelle (K€)22.7 KNiveau hiérarchiqueConfirméType d’emploiTemps pleinFonctionÉtudes/rechercheAnalysteTechnologies de l’informationSecteursTechnologies et services de l’informationRecrutement Banques",NA,https://fr.linkedin.com/jobs/view/statisticien-en-alternance-h-f-at-l-assurance-retraite-1821091705?refId=e35d2257-f4c1-4cc2-a465-e6accc2e43c7&position=9&pageNum=5&trk=public_jobs_job-result-card_result-card_full-click,L'Assurance retraite,NA
