title,localisation,desc,note,link,entreprise,date
Statisticien H/F,Quimper,"Pour accompagner le développement de l'activité Reporting et son optimisation, Génération recrute un(e) Chargé(e) d'études statistiques. Vos missions : Produire et analyser les éléments statistiques transmis à l'ensemble de nos partenaires externes. A ce titre vous exercerez les activités suivantes :Mettre en place des tableaux de bord et contribuer à l'amélioration et l'automatisation des états existantsElaborer des comptes de résultatsDévelopper des reportings techniques pour répondre aux exigences règlementairesAnalyser les consommations médicales et les comportements des clientsAssurer un contact avec la clientèle pour définir leurs besoins de reporting Mettre en place des états statistiques pour les équipes métiers :Procéder à des extractions de contrôle interneRéaliser des ciblages pour des opérations de marketingFaire des études de suivi de portefeuille Contribuer à la modernisation de nos outils de collaboration> De formation Bac+2 minimum (DUT STID, Licence Pro Statistiques, etc.), vous bénéficiez idéalement d'une première expérience dans une fonction similaire. Vous avez une bonne maîtrise d'Excel (macros Excel VBA) et des outils décisionnels type Business Object ou Qlikview. Rigoureux et organisé, vous savez gérer les priorités et faire preuve d'une bonne capacité d'analyse. Vous aimez travailler en équipe et prendre des initiatives. Poste en CDI à temps plein basé à Quimper (29), à pourvoir rapidement.Niveau hiérarchiqueConfirméType d’emploiTemps pleinFonctionÉtudes/rechercheAnalysteTechnologies de l’informationSecteursInternetBanquesAssurances",0,https://fr.linkedin.com/jobs/view/statisticien-h-f-at-generation-group-sa-1799554032?refId=0897107f-f3d0-49d6-bf0f-caf7c9f168e7&position=7&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Generation Group SA,NA
Statisticien H/F,France,"La CRAMIF intervient sur plusieurs champs d'activité en région Île de France, notamment sur : l'accompagnement social des assurés le versement des pensions d'invalidité, des allocations amiante et des prestations de grand appareillage le conventionnement des fournisseurs d'appareillage le financement des projets associatifs le conseil auprès des entreprises dans la prévention des risques professionnels le calcul des taux de cotisation AT/MPElle emploie près de 2000 salariés répartis sur 2 centres principaux (le siège situé rue de Flandre-Paris 19e arrondissement et la place de l'Argonne dans le même arrondissement) ainsi que plusieurs antennes réparties dans les départements de la région.Rattachée à la Direction Générale, la cellule statistique est placée sous l'autorité de la Direction du Pilotage. Le statisticien appuiera la stratégie et la prise de décisions des responsables de secteur et de la Direction Générale en exploitant les bases de données de l'organisme. Il apportera son expertise pour les domaines ayant trait à la gestion du risque et à la gestion de la relation client.MissionsAu sein de la cellule statistique, le statisticien aura pour missions : la réalisation de requêtes et d'analyses visant à améliorer le suivi des différentes activités de la CRAMIF la création de tableaux de bords de suivi et d'outil d'aide à l'analyse sur la gestion du risque la construction de profils statistiques et de mesures d'impact pour faciliter et mesurer l'efficacité des campagnes mises en place pour la gestion du risque l'élaboration d'études pour accompagner les actions du service de la gestion de relation clientProfilCompétences techniques et relationnelles : maîtrise des fondamentaux de la statistique maîtrise des outils de bureautique, en particulier Excel et VBA (apprécié) maîtrise des langages de programmation SQL et SAS connaissance des sources de données de l'Assurance Maladie appréciée (SIAM ERASME, SNDS) aptitude au travail collaboratif capacité à être force de proposition et à faire preuve de réactivitéFormation Et Expérience Diplômé de l'enseignement supérieur en statistiques (bac +3 à bac +5), vous bénéficiez d'une expérience de 2 ans minimum dans le domaineInformationsNiveau classification:6Salaire32 500 € B/an à 37 100 € B/an selon ProfilConditions Particulières Un test de sélection sera organisé en amont des entretiens Le niveau 7 est envisageable selon profil Le candidat retenu devra se conformer aux exigences de la Politique de Sécurité des Systèmes d'Information de l'organisme.Niveau hiérarchiqueConfirméType d’emploiTemps pleinFonctionÉtudes/rechercheAnalysteTechnologies de l’informationSecteursTechnologies et services de l’informationRecrutement Ressources humaines",0,https://fr.linkedin.com/jobs/view/statisticien-h-f-at-cram-sas-1782361395?refId=0897107f-f3d0-49d6-bf0f-caf7c9f168e7&position=8&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,CRAM sas,NA
Statisticien (H/F) – Poste Pourvu,Lille,"Dommage, ce poste a été pourvu … mais découvrez par ici nos offres d’emploi de Data Scientist / BI / IA !Rejoignez un projet Data d’envergure !Groupe Agroalimentaire de premier plan, référent sur le plan mondial de notre marché, nous développons une gamme de produits touchant les professionnels comme le grand public. Très porté sur l’innovation et la R&D, nous sommes aujourd’hui porteur d’un état d’esprit pionnier et avons décidé de créer notre pôle Data Science pour valoriser au mieux nos données. Projet prioritaire du groupe, nous constituons notre équipe autour des problématiques de la Data Science, du Data Management et des Statistiques.Soyez acteur de cette transformation avec nous !MissionEn tant qu’expert dans le domaine de la statistique, vous serez rattaché à la data science de la R&D. Ainsi, vous aurez un rôle de pionnier puisque vous contribuerez à construire et structurer la compétence au sein de la R&D et vous participerez à l’élaboration de la stratégie autour de la valorisation des données pour le groupe.A Cette Fin, Vous Aurez Pour Mission De– Concevoir et analyser des plans d’expérience simples et complexes,– Rédiger la partie statistique des protocoles d’étude (méthodologie proposée, calcul de taillede l’échantillon…) et analyser les données collectées– Rédiger également tous les documents d’étude : plan d’analyse statistique, rapport statistiquecommenté …– Support statistique des études d’analyses sensorielles– Préparer et animer les réunions liées à la partie statistique– Être force de proposition pour l’orientation des futurs projets, valorisation des résultats…– Contribuer à l’élaboration de la stratégie autour de la science des données pour le groupe– Participer également à la rédaction des procédures opératoires standardisées ou spécifiques destatistiquesProfilDe Formation Bac+5 à Bac+8 en Statistiques appliquées à la biologie, l’industrie, l’agronomie, ou les sciences de la santé, vous avez minimum 5 années d’expérience dans l’industrie agro-alimentaire, pharmaceutique, de santé humaine, de santé animale, ou cosmétologie. Une expérience complémentaire dans plusieurs domaines serait un atout.Par ailleurs, vous maîtrisez des outils de bureautique et des outils informatiques/statistiques (R et SAS au minimum)Vous êtes également en capacité de vous organiser en autonomie de façon rigoureuse et à identifier les priorités. D’autre part, vous possédez un important esprit d’équipe et êtes à l’aise dans un environnement de travail avec des équipes pluridisciplinairesAutonome, vous êtes tourné vers l’exigence de l’excellence et de la performance.La maîtrise des outils de big data (data mining, machine learning, deep learning…) et de bonnes connaissance en base données (SQL…) seraient un plusIdéalement, vous parlez anglaisDe Bonnes Raisons Pour Nous RejoindreL’opportunité de travailler pour un groupe reconnu dans son métier et un management conscient de l’importance des statistiques La variété des projets ainsi que la diversité des données Intégrer une équipe pluridisciplinaire Une forte culture où l’innovation ainsi que la dimension collaborative sont au cœur despréoccupations Une forte responsabilisation dans les missions confiées également La possibilité d’évoluer et de monter en compétences sur d’autres sujets de la data si cela vous intéresse Des conditions de travail de premier plan (13ème mois, intéressement important,…) Une attention et un accompagnement RH à même d’attirer un candidat à potentielRetrouvez toutes nos offres d’emploi de Data Scientist / BI / IA !Niveau hiérarchiqueConfirméType d’emploiTemps pleinFonctionÉtudes/rechercheAnalysteTechnologies de l’informationSecteursTechnologies et services de l’informationLogiciels informatiquesInternet",1,https://fr.linkedin.com/jobs/view/statisticien-h-f-%E2%80%93-poste-pourvu-at-altaide-1470012261?refId=0897107f-f3d0-49d6-bf0f-caf7c9f168e7&position=9&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,ALTAIDE,NA
CHARGÉ D'etudes STATISTIQUE,Paris,"PROFILE-RESEARCH recherche pour l’un de ses clients, spécialisés dans le secteur d’activité du commerce de gros de combustibles et de produits annexes un CHARGE d&rsqu [...]Niveau hiérarchiqueConfirméType d’emploiTemps pleinFonctionÉtudes/rechercheAnalysteTechnologies de l’informationSecteursRecrutement Ressources humainesAssurances",0,https://fr.linkedin.com/jobs/view/charg%C3%A9-d-etudes-statistique-at-profile-research-1794702028?refId=0897107f-f3d0-49d6-bf0f-caf7c9f168e7&position=10&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Profile Research,NA
Statisticien H/F,Épinal,"Contexte et enjeux La Caisse Primaire d'Assurance Maladie des Vosges  recrute un statisticien (H/F) Au sein du service contrôle de gestion, le statisticien contribue à l'exploitation et à l'analyse des bases de données de l'Organisme. Il participe au développement des tableaux et des supports nécessaires à l'activité des différents services.Votre missionA Ce Titre, Il Est Chargé De concevoir et mettre en œuvre des requêtes, participer à la conception, l’alimentation et au perfectionnement des outils de suivi et de pilotage des activités (tableaux de bord, suivi des indicateurs,…), participer à l’élaboration et à l’exploitation des enquêtes de satisfaction, effectuer des analyses, constituer des supports, fiabiliser les données du Contrôle de Gestion.Votre profil Prérequis nécessaires  bonne maîtrise des outils bureautiques : Word, Powerpoint et notamment Excel, bonne connaissance du langage d'interrogation des bases de données (SQL, BO), bonne connaissance des outils d'exploitation des données : aisance dans les fonctionnalités avancées d'Excel (macro), Access. Qualités recherchées  ouverture d'esprit nécessaire au travail d'équipe, application des règles du secret professionnel, rigueur d'analyse et de ponctualité dans l'organisation du travail, coopération avec les autres services de l'organisme et les partenaires extérieurs, grande capacité d'adaptation par rapport aux spécificités règlementaires de l'Organisme.Votre formationBac + 2 DUT STID ou Licence Pro dans le domaine des statistiques.Informations complémentairesLes personnes reconnues travailleurs handicapés peuvent postuler. Contrat à Durée Indéterminée (période d'essai de 2 mois) Le candidat s'engage à suivre toutes les formations nécessaires à l'exercice de sa mission quel que soit le lieu où elles se dérouleront.Le candidat retenu devra se conformer aux exigences de la politique de sécurité du système d'information de l’organisme.Salaire annuel : 25151.79 € brut annuel sur 14 moisLa sélection aura lieu à l'issue de tests écrits et d'un entretien.ContactCandidature (lettre De Motivation Et CV) à Adresser àCPAM des VosgesService des Ressources Humaines14 rue de la Clé d’OrCS 30584 – 88015 EPINAL CedexNiveau hiérarchiqueConfirméType d’emploiTemps pleinFonctionÉtudes/rechercheAnalysteTechnologies de l’informationSecteursTechnologies et services de l’informationRecrutement Ressources humaines",0,https://fr.linkedin.com/jobs/view/statisticien-h-f-at-mus%C3%A9e-national-de-l-histoire-de-l-immigration-1821721707?refId=0897107f-f3d0-49d6-bf0f-caf7c9f168e7&position=11&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Musée national de l'histoire de l'immigration,NA
Statisticien - A/B Test expert,Bordeaux,"Statisticien - A/B Test expertWithin Data team, you will be in charge of A/B tests and Control Group methodology.Your main challenge is to adapt statistical theory with real data and business constrainst.There is no gaussian here! ;)You Will Have ToAdapt statistical methods in order to solve specific problems encountered by our business partners at Betclic (CRM, Business, VIP team …)Develop and test experimental designs, sampling techniques, and analytical methods.Ensure inferential statistics consistencyCreate a global strategy for AB testing automationDocument your methodologiesEvaluate the statistical methods and procedures used by the whole data team in order to ensure validity, applicability, efficiency, and accuracy.Identify relationships and trends in data, as well as any factors that could affect the results of the AB test.Master’s degree in statistic, you have faced AB test and control group challenges during at least 2 years.A proven experience on Bayesian methods applied on AB test is a huge plus.The Right Applicant Must Havestrong T-SQL skills proven analytic skills, including mining, evaluation, analysis, modelling and visualizationpractical experience in statistical analysis through the use of statistical packages including Python preferably or otherwise R.fluent in written and spoken EnglishTo be successful in this position, you must be rigorous, proactive and you propose good initiatives.Niveau hiérarchiqueConfirméType d’emploiTemps pleinFonctionÉtudes/rechercheAnalysteTechnologies de l’informationSecteursMarketing et publicitéMédias en ligneInternet",0,https://fr.linkedin.com/jobs/view/statisticien-a-b-test-expert-at-betclic-group-1808698982?refId=0897107f-f3d0-49d6-bf0f-caf7c9f168e7&position=12&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Betclic Group,NA
Statisticien / Data manager H/F,Lyon,"Miltis est une mutuelle nationale interprofessionnelle en plein expansion. Elle est basée à Lyon et regroupe 120.000 personnes protégées pour un chiffre d’affaires de 60 M€ réalisés sur les marchés de la complémentaire santé et de la prévoyance. La mutuelle distribue ses solutions d’assurance en direct (agences et vente en ligne) ou en marque blanche avec des partenaires distributeurs. Elle partage ses moyens avec le groupe Alptis Assurances.Nous recrutons pour notre siège à Lyon un Statisticien / Data manager H/F en CDI.Rattaché(e) à l’actuaire de Miltis, vous serez en charge d’organiser le traitement de la data au sein de la mutuelle, de la réception et la consolidation des données à la mise en place de contrôles.Vous structurez et organisez les process d’échanges des données avec nos délégataires. Vous documentez un dictionnaire de données.Vous êtes garant de la qualité des données en mettant en place des contrôles et en suivant les corrections.Vous pilotez la conception d’un DataWareHouse en partenariat avec la DSI du groupe Alptis Assurances afin d’intégrer, de consolider les données et de mettre en place des analyses. Vous en assurez la maintenance.Vous mettrez en place des reportings et des tableaux de bord à destination de l’ensemble des directions (Direction Générale, Direction Financière, Audit, Actuariat). Vous prendrez en charge toutes demandes d’analyses ponctuelles relatives à la data.De formation Bac+5 en Statistiques / bases de données, vous possédez une expérience d’au moins 4 ans en gestion de base de données et une très bonne maîtrise de SAS et EXCEL.A l’aise avec les chiffres, vous aimez manipuler des données. Autonome, organisé(e) et rigoureux, vous être force de proposition et possédez un bon sens de l’analyse.Votre rigueur et votre curiosité sont des atouts pour réussir cette mission.Niveau hiérarchiqueConfirméType d’emploiTemps pleinFonctionÉtudes/rechercheAnalysteTechnologies de l’informationSecteursRecrutement BanquesAssurances",0,https://fr.linkedin.com/jobs/view/statisticien-data-manager-h-f-at-alptis-1778686217?refId=0897107f-f3d0-49d6-bf0f-caf7c9f168e7&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Alptis,NA
Statisticien (H/F) Définition du logiciel R++,Toulouse,"À propos de Zébrys Zébrys est une start-up dont l’objectif est de concevoir le logiciel R++, the Next Step . R++, the Next Step est un logiciel d'analyse statistique très hautes performances. Basé sur R, il est jusqu’à 800 fois plus rapide que la concurrence. Il intègre en natif la gestion du parallélisme. Il permet l’exploitation des bases de données de grande dimension (big data). Mais surtout, parce que les statisticiens ne sont pas tous des experts en informatique, il est intégré dans une Interface Homme-Machine simple, conviviale et vraiment innovante (deux brevets). Zébrys est une start-up à fort potentiel (lauréat Bourse French Tech , prêt Innov&Plus , Réseau entreprendre, Créalia...), actuellement en phase de recrutement intensif. Les plus de la start-up Environnement de travail de qualité (grand bureau, dual-screen). Flexibilité des horaires (possibilité de télé-travail partiel). Ambiance conviviale. Une équipe jeune (âge : m=27.8 ; sd=4.7). Matériel sur mesure (vous choisissez vous-même votre ordinateur et votre OS). Description du poste Zébrys recrute un(e) statisticien(ne). Vos missions seront variées (en fonction de vos affinités) : Définition du logiciel : R++, the Next Step est programmé par des informaticiens spécialistes de la haute performance. Mais les spécifications logicielles sont faites par des statisticiens. Votre mission première sera de participer à la définition du logiciel. Veille technologique : afin d’être toujours à la pointe et de pouvoir écrire des articles de qualité, vous aurez à vous former de manière plus ou moins continue en statistique et en logiciel. Objectif : devenir champion du monde de R ! R&D : enfin, vous pourrez également être amené à effectuer de la recherche et à inventer des nouvelles méthodes, puis créer le package correspondant et écrire un article scientifique. É léments contractuels Entreprise : Zébrys (Start-up). Type de contrat : CDI temps plein. Lieu d’affectation : Toulouse (ENAC). Rémunération : 30 k€ à 35 k€, selon expérience. Description du profil Doctorat en bio-statistique. Premier emploi accepté. Bonne connaissance de R exigé. Vous cherchez une alternative à SAS et à l’industrie pharma ? Osez la start-up !Niveau hiérarchiqueConfirméType d’emploiTemps pleinFonctionÉtudes/rechercheAnalysteTechnologies de l’informationSecteursTechnologies et services de l’informationLogiciels informatiquesInternet",1,https://fr.linkedin.com/jobs/view/statisticien-h-f-d%C3%A9finition-du-logiciel-r%2B%2B-at-digitalplace-1799529864?refId=0897107f-f3d0-49d6-bf0f-caf7c9f168e7&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,DigitalPlace,NA
Statisticien Analyste de données pour le DIM,Saint-Malo,"Offres d'emploi l'h pital et dans le secteur social et m dico-socialActivitF d ration Hospitali re de France 2020 Nous recherchons un(e) Statisticien Analyste de donn es pour le DIM.Contr le et coordination du circuit de l information et des envois vers les tutellesAnalyses statistiques (PMSI) pour les champs MCO, SSR et PSY, dans un objectif d aide au pilotageExploitation de bases de donn es ayant pour finalit l aide l orientation et l arbitrage strat gique au sein du GHT.Description et valuation participant la qualit de l activit m dicale de l tablissement.Une fiche de poste d taill e est disponible au secr tariat de la DRH.Modalit s De CandidatureCe poste est ouvert aux techniciens et aux techniciens sup rieurs hospitaliers titulaires, stagiaires et contractuels.CV et lettre de motivation envoyer par mail ou courrier :Centre Hospitalier de St MaloDRH1 rue de la Marne35400 SAINT MALOLocalisation : Centre hospitalier Saint-MaloType de contrat : CDD;D tachement;MutationNiveau hiérarchiqueConfirméType d’emploiTemps pleinFonctionÉtudes/rechercheAnalysteTechnologies de l’informationSecteursRecrutement Ressources humainesHôpitaux et centres de soins",0,https://fr.linkedin.com/jobs/view/statisticien-analyste-de-donn%C3%A9es-pour-le-dim-at-saint-gobain-building-distribution-1829223164?refId=0897107f-f3d0-49d6-bf0f-caf7c9f168e7&position=16&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Saint-Gobain Building Distribution,NA
Chargé d'études statistiques / actuarielles F/H,Niort,"Chargé d'études statistiques / actuarielles F/HRejoignez une équipe de 13 collaborateurs au sein du Pôle Flux Clients à NiortLa mission du Pôle ? Les Principales Missions De L’équipe PHARE Sont d’estimer les sollicitations clients / prospects MAAF et leurs canaux de contact (téléphone, mail, internet) d’identifier les ressources nécessaires en interne pour répondre à ces sollicitations d’organiser et planifier les centres de relation client et de gestion pour optimiser leurs activités de suivre / analyser les sollicitations clients et le traitement de ces dernières de participer aux projets d’optimisation de distribution de ses sollicitationsNotre objectif est de satisfaire nos clients ; en leur permettant l’accessibilité à l’enseigne dans les meilleurs délais !Votre mission ? Etre garant des données inhérentes aux flux clients pour pouvoir alimenter les études et reporting, nécessaires à la prise de décision de la direction.RESPONSABILITES  Garantit le choix et la fiabilité des indicateurs fournis, la pertinence des outils élaborés. Garantit l’apport d’informations / orientations / conseils nécessaires à la prise de décision. Contribue à la conception et à l’évolution des outils et méthodes nécessaires à ses analyses. Identifie et met en place les indicateurs de pilotage de la performancePRINCIPALES ACTIVITES CONFIEES OU SUSCEPTIBLES DE L’ETRE  Elabore la stratégie Data du service : identification des données pertinentes, définition des indicateurs, niveau de qualité, … Travaille en étroite collaboration avec les statisticiens pour le recueil des besoins de pilotage et d’analyse Administre et sécurise les extractions de données pour les pilotages et analyses du service Contribue aux évolutions de la distribution (études d’impacts et implémentation) et aux projets relatifs aux Flux (expression de besoins) d’un point de la Data Participe à l’analyse et à la modélisation des données Elabore des applications métier à partir des outils de data visualisation Participe aux points d’échange réguliers avec la DTSI autour de la DATAEt si c'était vous ?Nous recherchons un(e) collaborateur(trice) à l’aise avec les chiffres et leur utilisation dans le cadre du pilotage de l’activité.Une bonne maîtrise des outils SAS et EXCEL fonctions avancées est nécessaire pour manipuler les données et automatiser les outils.En plus de votre capacité à être autonome et votre esprit d’équipe, les compétences comportementales clés sont : Etre orienté(e) vers l’action / le résultat. Avoir le sens de l’animation et de la communication Savoir analyser et synthétiser. Avoir le sens de l’organisation. La rigueurEn complément, nous attendons du(de la) futur(e) collaborateur(trice) une réelle capacité d'adaptation dans un domaine en perpétuelle évolution.Envie de choisir votre avenir par passion ou par raison ? Et pourquoi pas les deux ?Covéa, c’est un groupe d’assurances puissant réunissant trois marques complémentaires (MAAF, MMA, GMF).C’est également 21 000 collaborateurs qui mettent en commun leur talent et leur enthousiasme pour accompagner nos clients sociétaires et construire le futur de l’assurance.Alors, envie de construire le futur ? Rejoignez-nous.Niveau hiérarchiqueNon pertinentType d’emploiTemps pleinFonctionÉtudes/rechercheAnalysteTechnologies de l’informationSecteursAssurances",0,https://fr.linkedin.com/jobs/view/charg%C3%A9-d-%C3%A9tudes-statistiques-actuarielles-f-h-at-groupe-cov%C3%A9a-1828830531?refId=0897107f-f3d0-49d6-bf0f-caf7c9f168e7&position=17&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Groupe Covéa,NA
STATISTICIEN / CADRE SYSTEME D'INFORMATION,Bobigny,"ContexteL’Assurance Maladie repose sur des valeurs de solidarité et d’égalité d’accès aux soins.La CPAM de Seine-Saint-Denis est un acteur majeur de la branche maladie de la Sécurité Sociale comptant environ 1500 agents. Plus de 97% de la population de ce département est assurée auprès du régime général.Organisme de droit privé avec une mission de service public, la Caisse a pour vocation de gérer les risques liés à la maladie, la maternité, l’invalidité, le décès, les accidents du travail et les maladies professionnelles. Elle gère 1.6 million de bénéficiaires et verse 3 milliards d’euros de prestations en moyenne par an.Au sein du service de la gestion du risque, la cellule Outils et Analyse (COA) poursuit deux objectifs principaux : réaliser des études qui éclairent la politique de régulation de l'organisme dans des champs divers : évolution de la démographie médicale et des dépenses de santé ; accompagnement du déploiement de l'exercice coordonné (Centres de Santé, Maisons de santé pluriprofessionnelles, CPTS) ; contribution à l'objectif de pertinence et de prévention par la réalisation de profils destinés aux professionnels de Santé. réaliser des requêtes permettant de contribuer au pilotage de l'organisme dans des champs divers : production, relation avec le public, lutte contre la fraude. Dans ce cadre, les agents de la COA sont également amenés à accompagner les services demandeurs dans la réalisation d'outils ""clé en main"".Dans Le Cadre D’un Remplacement, Nous RecrutonsUn statisticien / cadre système d’information (H/F) en CDIMission/ActivitésAu sein de la Cellule Outils et Analyse, en tant que statisticien(ne) vous avez pour missions :De réaliser des études statistiques après avoir défini et le cas échéant élaboré la méthodologie adaptéeDe réaliser des études socio-économiques, démographiques, médico-administratives, permettant de mieux comprendre les déterminants de la dépense de santé (ex : évolution de la consommation d’antidiabétiques en Seine-Saint-Denis etc.) et de proposer des actions adaptéesDe réaliser à partir d’indicateurs pertinents des supports d’informations sur les dépenses de santé (profils PS par exemple)De réaliser des représentations graphiques, cartographiques des résultats de sortieD'élaborer des requêtes dans les bases informationnelles de l'Assurance Maladie (DIAM-Erasme, SNIIRAM,…) puis valider, fiabiliser et mettre à disposition les données pour faciliter leur utilisationD’apporter au service demandeur un soutien méthodologique à la réalisation des travaux comportant un aspect statistiqueVous devrez vous conformer aux exigences de la politique de sécurité des systèmes d’information de la CPAM.CompétencesDe formation statistique ou économie de la santé (minimum Licence professionnelle), vous avez déjà une expérience dans ces domaines, vous êtes autonome et rigoureux.Force de proposition en matière d’organisation ainsi qu’en matière d’analyse des données produites, vous faites preuve de qualités relationnelles et rédactionnelles.Vous savez réagir et organiser votre travail dans un temps contraint. Une aptitude au travail en équipe et aux évolutions organisationnelles est également requise.Vous connaissez les outils informationnels (base de données, langage SQL +) ainsi que les logiciels SAS et Mapinfo.La maîtrise des outils bureautiques (Excel notamment) et statistiques est exigée.Une connaissance de la législation Assurance maladie, ainsi que des matériels, systèmes d’exploitation et architecture du système informationnel de l’Assurance maladie serait fortement appréciée.La connaissance du PMSI serait un atout.Vous êtes également reconnu pour votre sens de la confidentialité.Conditions particulières1onditions De Recrutement (soumis à La Convention Collective)35 heures de travail (et choix d’option RTT à définir) pour une rémunération à partir de 32470 € brut annuel selon profil (niveau 6 de la convention collective nationale)Avantages complémentaires (mutuelle, restauration d’entreprise, comité d’entreprise…)Dépôt De CandidatureMERCI DE CANDIDATER DIRECTEMENT A L'ADRESSEclick apply avec CV et lettre de motivation en intitulant l’objet du mail « Candidature offre CADRE STAT/02-20/AM».Dans le cadre de sa politique diversité, la CPAM de la Seine-Saint-Denis étudie, à compétences égales, toutes candidatures dont celles de personnes en situation de handicap.Le candidat retenu devra se conformer aux exigences de la Politique de Sécurité du Système d’Information de l’organisme. (cf «Livret sécurité du système d'information» figurant dans l’intranet – La CPAM – Sécurité du système d’information – Politique de sécurité du système d'information) .Niveau hiérarchiqueConfirméType d’emploiTemps pleinFonctionÉtudes/rechercheAnalysteTechnologies de l’informationSecteursTechnologies et services de l’informationAssurancesServices financiers",0,https://fr.linkedin.com/jobs/view/statisticien-cadre-systeme-d-information-at-cpam-1818427206?refId=0897107f-f3d0-49d6-bf0f-caf7c9f168e7&position=19&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,cpam,NA
Chargé d'études statistiques junior (H/F),Suresnes,"A Propos De MediametrieLeader des études médias, nous observons, mesurons et analysons les comportements du public et les tendances du marché.Rejoignez Médiamétrie, une entreprise à taille humaine où vous pouvez exprimer vos talents, en contact direct avec la télévision, la radio, internet, le cinéma et le plurimédia.Votre MissionNotre filiale MarketingScan, spécialisée dans la grande consommation, accompagne les industriels, distributeurs et acteurs des media dans l'aide à la décision fondée sur les données de consommation et de vente.Notre expertise porte sur deux domaines clefs : les tests produits et la mesure d'efficacité des actions marketing, et notamment media, en situation naturelle de vente.Nous nous appuyons sur des dispositifs d'une grande variété pour répondre aux enjeux de nos clients : panel single source media/ conso, panel distributeur et Big data avec les données cartes de fidélité des distributeurs.Rattaché(e) à la Directrice Statistique & Production, vous aurez la responsabilité d'une grande variété d'études pour des clients de la grande consommation.Vous serez en charge la réalisation d'études à forte valeur ajoutée pour nos clients depuis leur lancement jusqu'à leur restitution.Vos Principales Fonctions, Dans Ce Poste Très Complet Et Varié En Termes De Problématiques Et De Types De Clients, Seront Les SuivantesAnalyser le cahier des charges fournis par notre équipe commerciale et permettant la réalisation des étudesParticiper à la définition de la bonne méthodologie à utiliser pour arriver aux résultats attendusRéaliser les études en validant la réception des inputs nécessaires, en mettant en place les différentes étapes de calcul, en adaptant si besoin les outils de traitementLivrer et expliquer les résultatsÊtre garant de la qualité et des délais de livraison des éléments restituésVotre ProfilDe formation BAC+2/3 en statistique ou mathématique, vous maîtrisez très bien SAS Base, SAS Macro et SAS Stat. Vous êtes aussi très à l'aise avec Excel.Vous justifiez d'une première expérience d'au moins 6 mois, soit en institut d'études, soit dans un service d'études marketing, une première expérience dans l'univers de la grande consommation serait un plus.Au-delà des compétences techniques, votre personnalité et votre potentiel feront la différence : sens de l'organisation, méthode, rigueur, curiosité, esprit d'équipe et proactivité.Niveau hiérarchiqueConfirméType d’emploiTemps pleinFonctionÉtudes/rechercheAnalysteTechnologies de l’informationSecteursMarketing et publicitéTechnologies et services de l’informationInternet",0,https://fr.linkedin.com/jobs/view/charg%C3%A9-d-%C3%A9tudes-statistiques-junior-h-f-at-m%C3%A9diam%C3%A9trie-1793750929?refId=0897107f-f3d0-49d6-bf0f-caf7c9f168e7&position=20&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Médiamétrie,NA
