title,localisation,desc,link,date,entreprise,note
Double track Data Scientist/ Strategy Consultant,Paris,"Emerton DataEmerton Data is the entity of Emerton dedicated to AI and advanced data analytics, led by experienced partners in both data science & AI and management consulting.Emerton Data provides above standards data science and AI services, and helps companies use data to drive decisions, to create impact, and to transform businesses.Emerton Data offers both the environment of a fast-changing tech culture, together with the challenging and international work environment of Emerton, a high-standard strategy consulting firm with a deep focus in innovation and technology, with offices in Paris, New York and Dubai.Our clients are mainly large international corporations in energy, aerospace, industry, TMT, consumer goods, and insurance.Visit our website: emerton-data.com/join-emerton-data/Your Role﻿You will have the opportunity to contribute to data science projects to solve our client problems and internal data science research projects:• Structure, analyze and solve problems• Support identifying and scoping use cases• Collect and process data• Prepare data, both structured and non-structured• Apply the adequate model to solve the problem• Implement machine learning algorithms and relevant optimizations• Program code at best standards to ensure proper industrialization• Create meaningful and useful data products and visualizations• Generate actionable insights for business improvements• Prepare presentationsRequirements• MSc or PhD level in the field of General Engineering, Computer Science, Machine Learning, Applied Statistics, Mathematics• Programming experience in at least two of the following: Python, R, SQL, Scala• Experience in statistical modeling and machine learningNiveau hiérarchiqueStagiaireType d’emploiTemps pleinFonctionConseilStratégie/planningIngénierieSecteursConseil en management",https://fr.linkedin.com/jobs/view/double-track-data-scientist-strategy-consultant-at-emerton-1764743230?refId=e0e6ad39-d6b2-4a11-b1eb-75a1cf58430e&position=12&pageNum=2&trk=public_jobs_job-result-card_result-card_full-click,2020-05-04,Emerton,NA
Data Analyst F/H,Lille,"Publiée par :Camille ZanchettiCamille ZanchettiTalent Acquisition Partner @OneyÊtre Data Analyst   H/F chez Oney, pourquoi c’est mieux ?     Plus qu’un poste…une mission pour vous !    Et quelle mission !   Acteur complémentaire et indispensable de l’équipe Fraude, votre mission est de contribuer à la détection de la fraude par des moyens opérationnels et statistiques.       La lutte anti-fraude est en forte évolution et la donnée est de plus en plus au cœur de notre stratégie.   Voici ce que nous vous proposons :   ·         Participer à la construction, l’automatisation et la mise à jour des reportings   ·         Proposer et développer des méthodes de détection par la donnée   ·         Gérer les moteurs de règles / scoring et alerter sur les nouveaux patterns de fraude tout en étant force de proposition sur l’optimisation des procédures et règles de détection   ·         Chercher et tester de nouveaux outils   ·         Construire les datamarts à destination des responsables de processus       Ce qui nous plaira le plus chez vous :    C’est vous-même ! Alors bien évidemment on vous préférera rigoureux, curieux et doté d’un bon relationnel.   Vous n’hésitez pas à apporter des solutions innovantes pour lutter efficacement contre la fraude et vous avez une excellente compréhension du business.   Vous savez donner de la perspective aux chiffres et souhaitez apporter votre pierre à l’édifice dans la lutte anti-fraude de demain. Vous cherchez à performer dans un environnement rapide et innovant.    Dans votre bagage, on aimerait y trouver une expérience d'au moins 3 ans à une fonction similaire, une excellente maîtrise de SAS, Excel, la maitrise de Microstrategy est un plus.    Ce qui vous plaira le plus chez nous :    ·         Oney innove pour ses clients depuis plusieurs années…et ça marche !   ·         Chez Oney, nous pensons que le succès se partage…et vous ?   ·         Nous avons plein d’ambition pour nous …et donc pour vous !Niveau hiérarchiqueConfirméType d’emploiTemps pleinFonctionAnalysteÉtudes/rechercheSecteursBanques",https://fr.linkedin.com/jobs/view/data-analyst-f-h-at-oney-1837240682?refId=e0e6ad39-d6b2-4a11-b1eb-75a1cf58430e&position=13&pageNum=2&trk=public_jobs_job-result-card_result-card_full-click,2020-05-04,Oney,NA
Responsable Data science ,Issy-les-Moulineaux,"Job DescriptionCUSTOMER DATA SCIENTIST  Missions As a Customer Data Scientist, you will be responsible forproviding analytics and implementing algorithms that understand the individualpreferences and behaviors of healthcare professionals, adapt and customizecommunications and service offerings. The Customer Data Scientist provides analyses and algorithmsto influence and adjust the omnichannel strategy and tactics of the therapeuticarea concerned. He/she develops machine learning models and submits testresults to key stakeholders.  He/she useshis or her expertise to provide data-based insights to answer key questions inhis or her therapeutic area.  PRINCIPAL ACTIVITIES As an integrated business partner at the Centre of Digitaland Data Excellence, the Customer Data Scientist will be responsible for itstherapeutic area: Analyzing omnichannel campaigns and their impact: analyzingthe mechanics of omnichannel campaigns with advanced statistical methods andassessing their impact Propose tools/algorithms that identify ""Next bestactions"" Bring driver analysis of behaviour, satisfaction andpreference Use predictive methods Contribute to Advanced Analytics EMEA (engagement engine,medical scoring projects) projectsBring expertise, actively drive the dissemination of DataScience's expertise in the company and ensure the sharing of best practiceswith other therapeutic areas, Janssen's other subsidiaries and the EMEA team Contribute to the development of a robust, reliable,comprehensive, accessible and usable data lake architecturePropose innovative data visualization solutions that enabledata-based decision-making Increase customer knowledge based on analyses of theavailable dataset Translate business issues into data science and developappropriate solutions.Identify relevant external partners, data sources, andcontributing team members to carry out key business projectsAudit, verify data and ensure its integrityGive business meaning to insights from its analyses andmachine learning models Define technical conditions for databases (data lake, datamart), so that machine learning tasks can be successfully completed Positioning CONTACTS AND RELATIONS PRINCIPALS Internals:                You willbe the preferred interlocutor of the players headquarters and field (CVTL,Omnicanal Manager, Marketing Manager, MedEd Manager, Promotion Director, MSLManagers, COR Leader, etc.)               It's notgoing to be aExternal: Key contacts with non-J-J providers QualificationsPROFILE/IT REQUIRED General education: Holder of a diploma such as BusinessSchool or Training in Statistics and Mastery of Econometric Principles /BAC -4/5; or strong expertise in data science Work experience: at least 5 years of experience as a DataScientist. English level: A level of English TOEIC - 750 points. Essential Skills/Knowledge:  - Mastering the Digital and Data environment- Know the legislative and regulatory environment - Mastering the management of complex projects - Mastering interactions with cross-sectional teams- Know agile and innovative methodsNiveau hiérarchiqueNon pertinentType d’emploiTemps pleinFonctionAutreSecteursHôpitaux et centres de soinsÉquipements médicauxIndustrie pharmaceutique",https://fr.linkedin.com/jobs/view/responsable-data-science-at-johnson-johnson-1838829532?refId=e0e6ad39-d6b2-4a11-b1eb-75a1cf58430e&position=14&pageNum=2&trk=public_jobs_job-result-card_result-card_full-click,2020-05-04,Johnson & Johnson,NA
Business & Data Analyst F/H,Paris,"Descriptif du posteDans le cadre de sa croissance IZI Solutions recherche un(e) Data & Business Analyst F/HAu sein de notre pôle “Business Performance” et rattaché(e) directement à son responsable, vous pilotez le développement de la performance au sein d’IZI dans le but d’accompagner les équipes ; pour se faire vous serez en charge de :Définir des KPIs et dashboard en collaboration avec les différentes équipes d’IZIParticiper au déploiement de la stratégie ainsi que consolider le suivi à destination du Comité de directionCollecter les données et faire la datapréparation via Dataiku (Data Science Studio) et alimenter le Datawarehouse en cours de créationConcevoir, mettre à jour et faire évoluer les reporting à destination des différentes équipes opérationnelles sur des sujets variés : achats, opérations, qualité, finance…Produire des analyses ad-hoc pour aider à la prise de décision et au pilotage de l’activité : requêtes SQL, analyses Excel, restitution aux différents managers et organes de gouvernance…Modéliser l’activité,construire des outils de forecast et de scoringProfil recherchéBac +4/5 école de commerce ou d’ingénieurFort d’une première expérience significative sur des fonctions similaires vous êtes curieux des sujets business et autonomeVous avez une forte appétence pour la dataVous êtes force de proposition pour identifier des améliorations, des opportunités en se basant sur des analyses chiffréesCompétences techniques :Une très bonne maîtrise d’Excel est indispensableDe bonnes connaissances en SQL sont nécessaires sur le posteLa maîtrise d’autres langages ou techno sur la data, comme Python / R, et la connaissance d’un outil de DataVisualisation seraient des plus appréciablesNiveau hiérarchiqueConfirméType d’emploiTemps pleinFonctionAnalysteMarketing Études/rechercheSecteursInternet",https://fr.linkedin.com/jobs/view/business-data-analyst-f-h-at-izi-solutions-1824215646?refId=e0e6ad39-d6b2-4a11-b1eb-75a1cf58430e&position=15&pageNum=2&trk=public_jobs_job-result-card_result-card_full-click,2020-05-04,IZI Solutions,NA
Data Scientist - Lille,Lille,"About CARFIT CorporationCARFIT has developed a unique way to detect car problems by analyzing vibrations at the steering wheel. We are funded and growing and are seeking a top notch full-stack software engineer to help take us to the next level. For more details, please see www.car.fit.About YouYou are an experienced data scientist with expertise in mining time-series and frequency data for insights. You have a passion for excellence and ensuring the least possible false positives, while optimizing your algorithms for large-scale deployements. You are curious about new technology and always expanding your knowledge of the latest and greatest data science tools. You also have been instrumental in finding data-driven opportunities in industrial, automotive, or other mechanical applications and have been involved in at least one broadly used product. You have some software development experience with Python and a strong mathematics background. If this sounds like you please reach out. We’re ready to hire for this position now.ResponsibilitiesYou will be responsible for ensuring that our machine learning systems are continually growing , evolving, and improving and that they are generating new insights into vehicle problems basedon new and existing data sources.Your Daily Duties Will IncludeYou will discover new relationships in the data, propose, execute, and deliver on data science projects.Extracting and analyzing data to derive actionable insights.Formulating success metrics for completely novel relationships, productizing them, and creating dashboards/reports to monitor them.Leaveraging machine learning tools (e.g. DataRobot, AWS AI, etc.) to establish new relationships in the data that generate value for the company.Working closely with the other team members to improve and evolve the product.Establishing internal and external success metrics and implementing them across the company and across the company’s systems.RequirementsBS/MS in a quantitative discipline: Statistics, Computer Science, Engineering, Operations Research, Applied Mathematics, or any related disciplines.1+ year(s) experience working with large amounts of real data with SQL and/or noSQL1+ year(s) experience with Matlab, R, Hadoop, Kafka, Java, Python, Pig, and/or other analysis software languages and toolsProficiency in a Unix/Linux environment for automating processes with shell scripting.Able to translate business objectives into actionable analyses.Able to communicate findings clearly to both technical and non-technical audiencesOur LocationsCARFIT has offices in Portland, Oregon (USA), Lille (France), Paris (France) and Hong Kong. www.car.fitNiveau hiérarchiquePremier emploiType d’emploiTemps pleinFonctionIngénierieTechnologies de l’informationSecteursLogiciels informatiquesIndustrie automobileInternet",https://fr.linkedin.com/jobs/view/data-scientist-lille-at-carfit-1847069049?refId=e0e6ad39-d6b2-4a11-b1eb-75a1cf58430e&position=16&pageNum=2&trk=public_jobs_job-result-card_result-card_full-click,2020-05-04,CARFIT,NA
DATA SCIENTIST,Paris,"Contexte : Prestation au sein des équipes data dans le cadre de la roadmap de refonte de ses solutions dataObjectifs : Gestion de la plateforme d’archivage et du programme de collecte de la fraudeAccompagnement SurRédaction du cahier des charges,Planification,Animation et reporting des instances projets,Conduite du changement,Assistance aux recettes,Assistance aux métiers dans la phase d’expression de besoins,Travaille en collaboration avec les référents des applications, les éditeurs, les équipes de production, les équipes de recette.Profil DATA SCIENTIST5 ans d’expérience minUne connaissance générale des paiements SEPA/IP est appreciéeUne connaissance Fraud manager et Power BI serait très appréciéeNiveau hiérarchiquePremier emploiType d’emploiTemps pleinFonctionIngénierieTechnologies de l’informationSecteursTechnologies et services de l’informationRéseaux informatiquesSécurité informatique et des réseaux",https://fr.linkedin.com/jobs/view/data-scientist-at-d-fi-services-1822543250?refId=e0e6ad39-d6b2-4a11-b1eb-75a1cf58430e&position=17&pageNum=2&trk=public_jobs_job-result-card_result-card_full-click,2020-05-04,D.FI SERVICES,NA
Consultant Data Scientist - LYON (F/H),La Mulatière,"Si vous êtes un chercheur d’opportunités, un défricheur d’expérience(s) et si vous estimez que l’innovation ne se résume pas à un ajustement technique, l’agence de NOVENCIA Lyon va devenir votre boîte à outils. Véritable couteau suisse de la transformation numérique, l’agence aborde la mutation des organisations en jouant sur les synergies : data, technique, organisationnelle et Métiers. En mode start-up, l’aventure vous tente ?Datascientist depuis au moins 4 ans, vous êtes à la recherche de nouveaux défis. Bouclez votre ceinture, la suite est pour vous !  Carnet de Route   Vous interviendrez au sein d’équipes pluridisciplinaires et expérimentées afin de transformer la donnée brute en information ! Innovation et pragmatisme vous permettront de franchir toutes les étapes des projets que nous menons tels que :• Text mining : analyse d’historique de la maladie des patients pour évaluer la durée de séjour à l’hôpital• Marketing opérationnel : analyses à des fins d’amélioration de la connaissance client et d’optimisation de parcours clients, de segmentation d’offre, de prédictions de comportement pour un groupe de médias• Analyse de la performance et de la rentabilité des contrats suite à des sinistres pour une société d’assurance• Valorisation des données télématiques embarquées pour détecter et prédire les pannes, l’usure des pneumatiques, des systèmes de freinage et suspension pour un manufacturier  Votre Rôle   • Traiter les données, structurées ou non structurées• Contrôler la qualité des données, détecter des patterns, des outliers• Proposer et mettre en pratique les modèles statistiques (régressions…) ou de datascience (machine learning…) pour répondre à des enjeux métier• Collaborer avec les équipes technique et métier pour définir les besoins et expliciter les résultats• Restituer les résultats (rapports, présentations…)• Mettre en œuvre et développer des algorithmes et des outils en Python ou R, en vous appuyant sur les librairies statistiques et de datascience associéesÀ vous de choisir. Chez NOVENCIA, chaque consultant a le choix de sa mission et décide de la façon dont il souhaite évoluer.À vous de choisir. Chez NOVENCIA, chaque consultant a le choix de sa mission et décide de la façon dont il souhaite évoluer. Avancer en équipe !   Novencia, c’est avant tout un projet collectif.   Validation par un pair. Après les formules d’usage du premier entretien, vous rencontrez un de nos consultants lors d’un second échange pour qu’il puisse appréhender votre niveau technique et vous en dire plus sur l’écosystème de Novencia. (C’est souvent là que tout bascule…).   Partage d’expérience. Novencia compte 7 communautés : NCraft / Prodigi - Agile / ActiveViam / UX@Scale / Smart Data / GDPR / Partners – Finance, dont le fonctionnement est indépendant. Dotées de leur propre budget, elles sont libres de récolter et diffuser des informations. L’objectif : encourager la veille technique et l’évolution professionnelle.   Expertise. Meet-up, webinar, articles, vidéos…Au-delà d’un objectif purement professionnel, technique ou fonctionnel, Novencia vous donne la possibilité de vous exprimer. Environ 80 événements annuels sont organisés. Autant d’occasions pour un collaborateur de se dépasser. Crédibilité et notoriété du parcours sont donc au rendez-vous !   Formation sur mesure. Novencia possède son propre centre de formation. Technique ou fonctionnelle, les formations proposées sont, pour la plupart, certifiantes.   Suivi personnalisé. Qu’elle soit personnelle ou professionnelle, votre évolution est notre priorité. C’est pourquoi nous avons créé les Instants RH et Objectifs Carrière. Vous l’avez compris, chez Novencia on ne lâche rien !    Notre objectif commun :  co-construire votre carrière en fonction de vos aspirations et de vos compétences.   De la technique et de la personnalité   Explorateur : part à la recherche de données sur des terres inconnues Savant : découvre et expérimente de nouveaux outils analytiques Jongleur : aime manier les chiffres Caricaturiste : reformule, vulgarise, schématise Fin limier : trouve les meilleures solutions Curieux : ne passe pas à côté d’une information essentielle Bilingue : passe aisément du français au langage statistique  S’engager en faveur du handicap c’est garantir l’égalité des chances dès le recrutement.À compétences égales, nos postes sont ouverts aux personnes en situation de handicap.Niveau hiérarchiqueConfirméType d’emploiTemps pleinFonctionConseilTechnologies de l’informationIngénierieSecteursTechnologies et services de l’information",https://fr.linkedin.com/jobs/view/consultant-data-scientist-lyon-f-h-at-novencia-group-1770003787?refId=e0e6ad39-d6b2-4a11-b1eb-75a1cf58430e&position=18&pageNum=2&trk=public_jobs_job-result-card_result-card_full-click,2020-05-04,NOVENCIA Group,NA
Senior Data Scientist - Tech startup,Paris,"Publiée par :Wesley TaupinWesley TaupinManager & Recruiter in Data ScienceSenior Data ScientistParis, France45-55K€  Leader du media publishing sur Internet (vous reconnaitrez certainement leur contenu), la société grandit son pôle Data et recherche aujourd'hui un Data Scientist experimenté. Ce poste offre la possibilité de travailler sur des sujets divers (NLP, Machine Learning, Advanced Analytics...) sur leur plateforme tech qui gère leur contenu media et video, entouré d'une équipe Data Science en place. Aujourd'hui très solide sur le plan financier, avec des records d'audience et d'abonnés, les projets data science seront riches et divers.  LE POSTE: Encadré par le Head of Data de la société, vous travaillerez avec une équipe de profils seniors et juniors basé sur Paris et en remote Votre background technique vous permettra d'apporter votre expertise du côté Data Science, Machine Learning et Intelligence Artificielle - la société utilise Python actuellement Votre seniorité technique vous permettra de diffuser vos idées pour continuer à développer et optimiser les plateformes et le succès du contenu publié (on peut donc penser à divers projets Machine Learning, de la prédiction, des Algos poussés qui automatisent les process, du NLP ...) VOTRE PROFIL: Un background académique (bac+5 et plus) orienté Stats/Maths/Finance ou domaine relié Expérience industrielle en tant que Data Scientist Expertise sur Python, SQL, et expérience avancée en machine learning  COMMENT POSTULER: Merci de me faire part de votre CV à jour et je vous recontacterai au plus vite. MOTS-CLÉS:Algorithme, Python, Data Science, Machine Learning, design patterns, Spark, Paris, FranceNiveau hiérarchiqueManagerType d’emploiTemps pleinFonctionTechnologies de l’informationIngénierieAutreSecteursTechnologies et services de l’informationBanquesServices d’information",https://fr.linkedin.com/jobs/view/senior-data-scientist-tech-startup-at-harnham-1822412441?refId=e0e6ad39-d6b2-4a11-b1eb-75a1cf58430e&position=19&pageNum=2&trk=public_jobs_job-result-card_result-card_full-click,2020-05-04,Harnham,NA
Manager Data Science,Saclay,"Notre client est un important Institut intervenant dans le domaine de la recherche appliqué et de l’innovation au service de l’agriculture notamment pour la filière oléo protéagineuse (huile, protéines végétales, chanvre, …)Cette organisation a pour ambition d’être la tête de réseau dans le cadre de la structuration d’un Pôle d’Excellence français et international pour le Numérique dans le secteur agricole. L’objectif est de mettre à disposition des clients et partenaires, à travers des initiatives internes ou des collaborations avec d’autres institutions du secteur ou start-ups, de nouveaux produits et services opérationnels dans le domaine du numérique.Objectifs et missionsRattaché(e) au Directeur du Numérique et des Systèmes d’Information, vous serez amené à interagir avec les spécialistes métiers de l’entreprise, à gérer des projets numériques, à échanger avec les futurs utilisateurs des solutions, et enfin à monter des partenariats avec des partenaires de la R&D agricole et /ou des startups de l’agriculture numérique / entreprises technologiques.A ce titre, vos missions sont les suivantes :Elaborer et déployer la stratégie (ou vision) Data Science de l’organisation en cohérence avec le Projet d’Entreprise,Activer et concrétiser l’innovation en mobilisant les contributions de différents acteurs (équipes SI, Data et Métiers, partenaires extérieurs),Pilotez et/ou participer aux projets reposant sur la chaîne de valeur de la Data, de création d’outils numériques (OAD, API etc.),Proposer des prototypages de solutions dans une démarche client-centric,Encadrer et animer une équipe de 4/5 Data Scientist, en les faisant monter en compétences,Diffuser en interne la culture et les bonnes pratiques relevant de la Data Science.Profil﻿Issu(e) d’une formation supérieure de type Bac+5, avec une spécialisation en systèmes d’information ou technologies numériques, vous disposez d’une première expérience d’encadrement d’équipe, acquise dans une société innovante et/ou start-up, en particulier dans l’environnement agricole.Vous possédez des compétences en matière d’IT, SI et Data Science ainsi qu’une forte appétence pour la R&D, l’utilisation des données, sa chaîne de valeur (de l’acquisition à la valorisation), l’univers des start-ups et la mise en place de partenariats.Votre curiosité, votre dynamisme, votre capacité à prendre des initiatives, votre aisance relationnelle et votre talent en matière de communication seront des atouts pour ce poste.Avoir une bonne compréhension des enjeux des filières agricoles serait un plus. Niveau hiérarchiqueManagerType d’emploiTemps pleinFonctionTechnologies de l’informationSciencesSecteursAgro-alimentaire",https://fr.linkedin.com/jobs/view/manager-data-science-at-fsc-executive-search-monceau-carri%C3%A8res-1843336460?refId=e0e6ad39-d6b2-4a11-b1eb-75a1cf58430e&position=20&pageNum=2&trk=public_jobs_job-result-card_result-card_full-click,2020-05-04,FSC Executive Search & Monceau Carrières,NA
Data Scientist modélisation H/F,Paris,"Publiée par :Pauline ChapelPauline ChapelChargée de recrutement chez Lincoln FranceEnvie de rejoindre Lincoln pour expérimenter des solutions innovantes en data science et IA ?   Ce que l’on vous propose  Intégrer l’équipe data science de l’entité digitale d’un acteur majeur du secteur de l’énergie Participer à un projet innovant : prédiction de performance, maintenance prédictive, détection d’anomalies et data quality dans le domaine des énergies renouvelables Développer des algorithmes pour une mise en production cloud (Azure ou C3), être à la fois orienté prototypage (R ou Python) et déploiement / industrialisation (Shiny ou Kubernetes) Progresser au contact d’une équipe de data scientists et faire la connaissance de 5 autres consultants Lincoln   Ce que l’on attend de vous, data scientist  Un peu de théorie : un cursus ingénieur ou universitaire orienté data Entre 6 et 9 ans d’expérience sur R et Python, Git / GitHub, la programmation orientée objet et fonctionnelle, les algorithmes de machine learning et les séries temporelles Un niveau d’anglais technique et un fort esprit d’équipe   Vos atouts pour mener à bien cette mission   Une connaissance des énergies renouvelables La cerise sur le gâteau : connaître Shiny, Azure ML Service et Power BI   Le poste est à pourvoir immédiatement à Paris ou à Lyon.   Vous l’aurez compris : que vous soyez data scientist R (idéalement) ou Python, votre place est sans doute parmi nous… alors postulez et rencontrons-nous 😉Niveau hiérarchiqueConfirméType d’emploiTemps pleinFonctionConseilSecteur industrielTechnologies de l’informationSecteursTechnologies et services de l’information",https://fr.linkedin.com/jobs/view/data-scientist-mod%C3%A9lisation-h-f-at-lincoln-1776801947?refId=e0e6ad39-d6b2-4a11-b1eb-75a1cf58430e&position=21&pageNum=2&trk=public_jobs_job-result-card_result-card_full-click,2020-05-04,LINCOLN,NA
Data Analyst F/H,Paris,"Auprès de notre client, acteur majeur de la santé et de la prévoyance, nous recherchons actuellement un Data Analyst H/F dans le cadre le cadre des projets de décommissionnement de l’infocentre et la migration vers le nouveau système décisionnelle.Vous aurez pour missions principales:Fournir un appui analytique à la validation des travaux effectués pour le décomissionement;Créer des extraction modulables pour faire tourner les reportings sur le nouveau SID;Participer aussi a la simplification du processus dans sa globalité;Fournir les élements nécessiares pour la validation des travaux;Produire des extraction dans un format exploitable par la DT.ProfilDiplomé d'un Bac+4/5, vous avez au moins 3 années d'expériences sur l'analyse de la donnée, vous connaissez SAS, VBA, SQL et Excel.Vous etes totalement à l'aise sur l'analyse de la donnée, le travail en équipe, la rigueur. Idéalement avec une expérience dans le secteur de la santé et assurance collective.A vous de jouer !De bonnes raisons de rejoindre Apside ?  En pleine croissance, Apside est à la recherche des nouveaux talents du numérique ! Un esprit start-up avec la stabilité d’un grand groupe, qui favorise l’agilité, le travail d’équipe et la proximité. Alors qu’Apside ne cesse d'agrandir sa famille déjà forte de plus de 3000 consultants, nous sommes à la recherche de nos nouveaux talents ! -Développez votre réseau (Soirées trimestrielles, Afterwork, Soirées d’intégration…), -Intégrez une structure à taille humaine : ambiance saine et convivial  Apside est une entreprise au service du numérique depuis plus de 43 ans, mais surtout à votre service. Notre savoir-faire et notre savoir-être vous accompagnent au cœur de plusieurs métiers : l’ingénierie en systèmes d'information et informatique technique, scientifique, aéronautique, automobile et financière.  *Apside s’engage en faveur de l’emploi des personnes en situation de handicap avec sa filiale Apsid’EA : 1ère entreprise adaptée totalement intégrée à une ESN !  Vous souhaitez donner un nouvel élan à votre carrière ? Ne cherchez plus, faites partie de nos collaborateurs en 2020 !Suivez Apside sur les réseaux sociaux ! LinkedIn, Twitter, Facebook ou Viadeo @ApsideGroupe #Talentdetection #Numérique #Innovation  Niveau hiérarchiqueConfirméType d’emploiTemps pleinFonctionTechnologies de l’informationIngénierieConseilSecteursTechnologies et services de l’informationLogiciels informatiques",https://fr.linkedin.com/jobs/view/data-analyst-f-h-at-elanz-groupe-apside-1791958242?refId=e0e6ad39-d6b2-4a11-b1eb-75a1cf58430e&position=22&pageNum=2&trk=public_jobs_job-result-card_result-card_full-click,2020-05-04,ELANZ - Groupe APSIDE,NA
Data Analyst (M/F),Boulogne-Billancourt,"CONTEXT:beIN Media Group is seeking for a Data Analyst as part of the global digital data team. The Data Analyst is responsible for data visualization and dashboarding to support beIN’s business intelligence across 6 global regions. This role will be the subject matter expert on building consistent metrics and reports within BI tools such as Tableau or Looker. The Data Analyst will gather requirements from internal finance, marketing, product and sales departments and then build data sets within the BI tools for both automated reports as well as ad hoc analyses.RESPONSABILITIES:• Design, build and maintain reports, dashboards and data sets utilizing SQL Commands, Views, Stored Procedures within BI Visualization tools• Act as the primary manager of the BI Visualization tool and oversee tool’s SLA, create/monitor access levels and department data sets, and promote user adoption and training across beIN groups.• Define, script and monitor KPIs across all global regions to ensure consistency (same definition across all regions and departments) and reliability.• Collaborate and work with stakeholders and regional analysts to ensure that data meets their reporting and analysis needs.• Illustrate data and business trends thru visual charts and graphs• Establish a deep understanding of multiple data sources• Identify data discrepancies and quality issues and work with other data team members to ensure data consistency and integrity.• Document and manage a data dictionaryQUALIFICATIONS: • Strong enterprise Tableau, Looker or other SQL or Python-based BI tool, Data modeling/design, Visualizations for large datasets.• Experience with OLAP technologies and data analytics, implementing data quality.• Ability to present the visualizations/data in an intuitive, clear and concise manner.• Troubleshooting skills, capable of investigating and mastering new datasets.• Great communication, comfortable with partnering with the business.• Expert with SQL writing (Exposure to Python, R, SPSS or Java a plus)• Exposure to other reporting tools like QlikView or MicroStrategy a plus• Excellent organizational, verbal, and written communication skills• Knowledge of entertainment/sports broadcasting, digital media, OTT/SVOD a plusPlease send us your resume and cover letter in English﻿All of our positions are open to people with special needs.Niveau hiérarchiqueConfirméType d’emploiTemps pleinFonctionTechnologies de l’informationSecteursMédias radio et télédiffusés",https://fr.linkedin.com/jobs/view/data-analyst-m-f-at-bein-media-group-1822489849?refId=e0e6ad39-d6b2-4a11-b1eb-75a1cf58430e&position=23&pageNum=2&trk=public_jobs_job-result-card_result-card_full-click,2020-05-04,beIN MEDIA GROUP,NA
Data Scientist H/F,Aubervilliers,"Job PurposeMettre en oeuvre le design et élaborer des solutions data science, depuis le recueil des besoins jusqu'à la mise en production.Une participation à des activités d’animation de la communauté data science sera également envisageable.ActivitésCollecter, étudier, comprendre et sélectionner les données pertinentes pour les différents projets en fonction des besoinsAppliquer les techniques (statistiques, text mining, comportementale, géolocalisation, …) d’extraction et d’analyse d’informations, obtenues à partir de gisements de données (Big Data)Obtenir des données adéquates, trouver les sources de données pertinentes, faire des recommandations sur les bases de données à consolider, modifier, rapatrier, externaliser, internaliser, conçoit des datamarts, voire des entrepôts de donnéesTraduire les problématiques métiers et opérationnelles dans des dimensions statistiques et algorithmiquesProposer les modèles prédictifs en fonction des besoinsAnalyser la performance et robustesse des modèles pour optimisation continueModéliser les résultats afin de fournir des visualisations pertinentesDiplômé(e) d’un Bac+5 en école d’ingénieur ou équivalent universitaire avec une spécialisation en mathématiques appliquées, data science ou intelligence artificielle.5 à 7 ans d’expérience dans des environnements de traitement et d’analyse de la données.CompetenceBig Data: Maîtrise de l'exploitation et de l'analyse de «données massives» orientés digitalesMachine Learning: Connaissance des algorithmes de machine learning et de deep learning de type Decision Tree, Random Forest, Boosting, Neural Network…Statistiques: Maîtrise des techniques du data mining, des statistiques descriptives, des statistiques inférentielles, du text mining...Digital: Connaître l'environnement des technologies digitales utilisées par Veolia: Cloud, GCP, AWS, Solutions SAAS, IOT ….API: Connaissance d'APIs externesCompétences comportementalesAptitude à collaborer de manière constructiveCapacité à proposer des solutions, à entreprendre et à faire avancer les dossiersCapacité à argumenter, comprendre et écouter auprès d'interlocuteurs tant IT que businessFaculté à proposer des solutions innovante pour répondre à un besoinNiveau hiérarchiquePremier emploiType d’emploiTemps pleinFonctionIngénierieTechnologies de l’informationSecteursTechnologies et services de l’informationLogiciels informatiquesServices financiers",https://fr.linkedin.com/jobs/view/data-scientist-h-f-at-veolia-1748901933?refId=e0e6ad39-d6b2-4a11-b1eb-75a1cf58430e&position=24&pageNum=2&trk=public_jobs_job-result-card_result-card_full-click,2020-05-04,Veolia,NA
